 1000    9000
  276     959     378
  939     423     259
  551     493     269
  279     167      87
  404     917     439
  124     216     432
  236      49      19
  380     301     499
  557     802     189
  932     886      99
  897     541     415
  862     723     212
  449     799     489
  678      42     173
   77     103     350
    1     400     284
   95     229     400
  697     773      76
  650     380     481
  119     295     331
  692     166     245
   45     753     360
  700     804     166
   39     526      12
  549     486      42
  210     423     414
  336     360     340
  526     531     147
  482     983     192
  573     912      80
  851     480     424
  261     321     354
  301      45      44
  734      81     384
  169     809      29
  938     906      17
  179     398     227
  792     617     476
  200     775     112
  122      77     266
  291     710       5
  568     221     329
  891     558     349
  215       1     153
  742     857     486
  161     790      55
  843     478     473
  709     827     485
  493     129      49
  654     568     437
  868     616      61
  859     885     308
  617     850       5
  161     559     461
  604     451      10
  615     703     240
  711     163     452
  147     686     115
  658     116     249
  442      43     314
  219     527     134
  556     425     293
  652     268     101
  838     452     206
  479     517      63
  285     188     330
  689     419     211
  972     952     387
  939     796       4
  819     682     180
  833     333     466
   82     894     269
  512     994     315
  685     747     142
  866      19      11
  132     969     252
  656     590     356
   49     248     126
  413      21     203
   81     645      44
  641     467     311
  500     969     395
  360     374     455
  305     793      50
  402     767     168
  288     882      34
   62     911     179
  325     383     260
  612     253     325
   42     593     243
  716     160     406
  455     624     276
  757      39     142
  467     131     185
  629     427     297
  802      60     240
  450     895       6
  903     320     341
   64     531      27
  964     969     454
   19     679     324
  308     749     416
  784     725      40
  763     985     247
  516     183     380
   92     208     458
  349     940     178
  334      65     234
   17      94     248
  997     825     152
  682     754     467
  813      72      79
  761     284     477
  952     696     157
  344     517     311
  658     581     448
  703     814      51
   49     937     491
  560     880     145
   96     804     414
  213     346     220
  566     648     333
  454      11     408
  748     226       7
  162     254     240
  403     937     246
  901     365     300
  659     143     367
  486     740      81
  716      38     321
    6     664      61
  124     413     281
  163      40     460
  171     679     295
  381     109     320
  751     295     453
  855     771      60
   20     566     161
  469     881     264
  468     523     290
  824      50     293
  774     457      47
  763     935     219
  144     962      64
  798     586     368
  620     147     360
  329     454     185
  509     831     202
  816     470     453
  572     309     447
  805     750     368
  169     312     204
  192     844      30
  743     498      82
  185     271     257
  666     593     417
  369     564     167
  658     577     245
  804     882     459
  152     647     156
  275     810     258
  508     118     370
  898     883      73
  194     228     169
  219     149     203
  984     243      11
  167     806       9
  404     870     329
  873     993      46
  821     690     295
  186     177     326
  112     597     116
  412     257     340
  275     679     200
  984     210     166
  628     581     358
  257     655     172
  695     941      68
  502     673     273
  612     617     445
  445     872      51
  186     878     404
  947     536     137
  561     425     482
   23     579     247
  182     311     382
  749     850     330
   17     726     222
  186     714     111
  570     387     226
  124     241     376
  872     155     258
  601     372     174
  184     247      15
  884     100     195
    7     382     349
  747     937     222
  596     503      66
  671     600     139
  163     936     137
  938     350     363
  663     743      99
  523     549      97
  768      33     109
  599     171     148
  972     628     115
  352     692     308
  591     832     174
  432     507     408
  258     908     273
  804     206     179
  949     338      80
  934     507     345
  490     659     368
  587     488     458
  597     305     182
  200     189     426
  682     168     321
  889     669     180
  769     415     337
  828     567     210
  211     536     117
  162     868     144
  420     891     445
  736     191     232
  231     402     249
  245     467     468
  626     403     129
  876     985     204
  359     355       9
  333     435     266
  243     819      61
  674     780     134
  139     795     206
  640     189     179
  869     902     240
  304      64     230
  538     735     304
  627     884     133
  442     259     111
  109     892     161
  739     328     395
  550     397     379
  897     345     247
   35     215     442
  588     197     428
  308     780     133
  152     518     166
   13     516     491
   91     133     378
  878     264     229
  817     709     450
  457     339      81
  851     792     318
  601     649     452
  476     487     110
  512       5     234
   25     702     420
   93     216     106
  277     308      17
  444     927      54
  591     296     200
  112     182     434
  942     329      99
  497     794     280
  656     134     248
  226     905     318
  543     996     145
   87     865      82
  147     569     126
   18     988     457
  133     814     121
  863      68     150
  460     467      49
  882     598     258
  528      88     322
  372     260     471
  785     171     215
  911     749     484
  944     506     146
  237     368     163
  914     253     499
  124     411     311
  987     680     181
  568     902      63
  340     218     344
  639     864     474
  799     447     264
  481     821     244
   63      20     108
  835     426     430
  110     903     258
  164      50      88
  886     422      42
  880     410     479
  866      73     373
   79     336     356
   46     497     213
  105     281     200
   78     667       1
  684     853     343
  482     994     219
  413     666     316
  695     857       9
  758     258     123
  325      34      13
  544     544     374
   74     734     454
  978     187       7
  424     326     407
  875     890     361
  703     884     416
  207     127      30
  774     489     286
   98     501     165
  797     425     459
  601     945     402
  422      15     221
  924     491     376
  927     987     307
  523     615     499
  960     676     321
   16     650     437
  206      21      99
  156     530     373
  803     124      21
  262     848     261
  633     138     158
  884     855     215
  957     372      53
  396     676     351
  458     523     182
  703     661     442
  188       9      29
  219     439     306
  938     620     233
  953     959     198
  660     192     257
  578     212     161
  463     243     222
  827     731      75
  817       5      26
  665     701     134
  235     907     162
  749      75     243
  111     785     272
  568     704     170
  696     598     447
  101     811     366
  879     678     319
  553     665     149
  938     891     455
    7     636     263
  916     437     226
  476     824     493
  109     751     256
  181     592     157
  406     394     127
  562     150     164
  473     950      83
  865     534     345
  926     694     415
  588     835       6
  826     196     339
  928     808     450
  419     374     317
  757     827     279
  748     279     339
  562     634      89
   75     850     145
  389     426     189
  318     135      15
    1     212     182
   13     849     338
  192     764     201
  125     241     223
  246     531     323
  558      68     453
  975     730     116
  292     809       9
  322     197     172
  769     536     287
  606     985     272
  225     887     349
  323     331     131
  788      55     189
  190     124     412
  219     203     254
  405     883     441
  496     362     469
  299     436      96
  394     644      91
  300     598     261
  377     312     340
  232     974       5
  255     110     121
  784     166     424
   62     522     119
  562     510     111
   22     578     259
  256      19      40
  138      67      43
  219      18     208
  656     882     188
  218      71      53
  563     634     453
  121     432     213
  805     653     220
  570     320     353
  794     178     181
  751     604     162
  120     993      14
  857     917     448
  580      52     316
  842     444     287
   28     111     212
  657     420      68
  551     964     500
  662     342     376
  704      51     280
  870     171     405
  376     913     395
  210     452     222
  182     692      86
  727     933     347
  548     361     332
  713     157     363
  281     177     150
  565     263     403
  509     645     318
  155     559     471
  504     509       8
  963      51     468
  463     185     170
  908     899     104
  957     285     297
  608      99      56
  987     199     295
  492     913     114
  482     855     232
  617       1     482
  923     708      75
  231     429     144
  182     109     369
  474     909     109
   70     987     448
  773     266     453
   59     571     121
  215     360     369
  997     577     112
  765     277     443
  587     686      62
  326     809     176
  319      74     369
  246     940     264
  236     510     252
  400     237     320
  105     122     287
  783     992     202
  832     869     281
  744     444     376
  657      70      76
  504     280     281
  481     400     258
  403     936     281
  324     460     477
  824     831     139
   93     630     474
  473     512     382
  614     217      66
  400     647     140
  909     967     119
  611     334     225
  633     698     112
  584     319     270
  868     607     182
  350     461     216
  737     933     497
  825     299     358
  181     684      74
  463     110     395
  111     297     172
  435      42     112
  125     828     297
  327      36     403
   99     699     362
  808     501     435
  195     386     198
  673     174     460
  527     395     333
  257     166      85
  532     914     142
  434     708      11
  601     958      95
  792     367     223
  555     988      33
  552     620     290
  112     365     309
    6     276      16
  168     534      16
  759     807      63
  434     191     276
   86     234      15
  687     213     201
  728     887     431
  733     403     500
  505     232     460
   35     494      29
  299     980     348
  348      81     324
  171     854      78
  732     272     389
  887     830     337
  924     666     258
  743     830     255
  966     916     451
  672     444     110
  998     172     428
  279     967       8
  548     784     115
  616     142     182
  951     123     221
   15     377     216
  701      65      62
  153     871     227
  709     764     196
  883     981     303
  100     415     478
  179     783     371
   36     588     206
   22     619     311
  677     565     490
  513     439     189
  714     994      19
  541     433     255
  190     994     347
  472     661      12
  150     760     107
  595     906     434
  931     266     295
   11     529     230
  104     224     369
  670     405     481
  126      32     270
    1     721      24
  124     516     140
  290     838     419
  454     720     463
  265     514     376
   32     318     161
  492     330     205
  327     272      84
  631     279     199
  863     770     169
   74     399     440
  818      96     408
   63     942     124
   86     313     171
  930     673     483
  341     467     356
  538     608     234
  495      32     404
  273     948     240
  277     852     236
  726     144     489
  219     793     125
  438     238     364
  570     116     312
  836     695      15
  701     224     229
  749     155     124
  268     979     296
  116     991     337
  243     217     116
  160     350     459
  628      69     271
  876     950     312
  752     824     252
   43     653     258
  629     727     234
  881      77     157
  951     953     202
  727     510     116
  875     595     304
  837     992     323
  874     481      51
  746     553       7
  524      40      16
  962     976      55
  107     261     427
  693     461     317
  510     566      15
  982      15     417
  705     818     298
  527     966     427
  856     313      27
   32     851     218
  223     357      79
  664     495     442
  597     492     473
  834     230      17
   17     396      90
  696     572     138
  917     945     386
  352     131     130
  744     749      92
  697     554     392
  974     429     338
  304     189     424
  966      86     184
  803     562      99
  690     985     478
  474     853     162
  245     260     270
  711     354     316
  314     903     327
  146     658     161
  709     384     208
  174       6      42
  923     258     459
  828     685     284
  812     631     382
  219     751     315
  687      82     228
  279     428     328
  235     745     482
  847     923     404
  462     126     174
  934     302      38
  429      53     336
   92      52     309
   45     978      56
   43     544     193
  922     396      73
  300     828     385
  680     732     123
  398     839     481
  548     875     139
   18     273     221
   51     498     267
  637     847     416
  817     941     260
  433     236     410
  999     798     106
  171     378     315
  673     792     131
  461     408     100
  842     757      57
  262     156     493
  682     286     372
  639     168     345
  279      61     312
  740     134      58
  818     208     298
    5     185      80
  727     949     350
  830     472     172
  843     134     438
  202     609      75
  303     953     225
  648     900      97
  349     546     434
   41     151     309
  772      71     447
  296     351      88
  520     255     295
  952     141      19
   51     700     102
   37     123     477
  873     180     175
  843     458     408
  453     835     240
  482     298     410
  934     317     198
  166     124     335
  146     262     267
  204     381     487
  196     396     359
  600     142     130
  972      54     323
  145     334     360
  528     980     202
  717     293     357
  319     856     387
  722     505     110
  940     911     484
  459     257     436
   31     585      89
  985     810     484
  339     681     115
  319     361     288
   50     788     197
  958     858     260
  464     404     219
   48     959      79
  176     905     346
  911     171     309
  876     757      32
  645     269     301
  455       1     351
  999     109     458
  670     151     129
  107     223     442
  154     639      27
  474     729     391
  839     288     140
  298     218     391
  348     962     111
  213     637     267
  813     521     308
  809     421     285
  992     400     500
   11      80     402
  567     937      92
  815     182     424
  396     237       1
  902     873      84
  498     261      24
  276     232     230
  616     509     310
  658      74     437
  419     369     389
  295     363     263
    1     878     377
  360     818     339
  989     722     120
  329     107       9
  969     258     107
  538     722     297
  333     367     184
  738     285     132
  707     275     171
  115     511     446
  859     573     277
  427     910     300
  139     520      15
  266     985     182
  403     907     428
  724     822     464
   52      40      28
   15     579     190
  956     678     408
  143     340     469
   38     277     120
  404     715     126
  240     918      56
  173     179     268
  327     427     437
  119     891     375
  780      73      82
  296     229     140
  968     649     227
  480     169     499
  898     630     296
  593      39      92
  450     495     253
  455     235     361
  876     197      37
   83     852     284
  641     313     440
  544     462     324
  891     765     418
  656     341     318
  857     187     133
  393     696     174
  633      62     170
  402     488      16
  240     493      17
  307     724     397
  386     217     328
  173     320     155
  100     665     178
  528     989     277
  866     516     403
  179     157     378
  486     572     104
  820     366     337
  106     291      39
  168     940     283
  622     834     483
  783     105     327
  115     532     133
  112     602     293
  191     341     143
  946     430     237
  712      41     335
  438     428      44
   86     399     122
   17     989     302
  582     356     290
  495     682     113
  527     893     405
  624     886     261
  207     382     260
  118     365      77
  111     727     278
  481     385      97
  151     833     174
  617     621     384
  297     678     392
  533      33     288
  901     704     268
  204     103     401
  258     494     419
  617     542     496
  981     979      83
  173     286     464
  559     812     418
   83     594     474
   77     943     217
  704     201     239
  417     657     432
  781     410     233
   30     885     199
  764     325     146
  399     793      11
  738     233     284
  917     234     399
  726     347     293
  756     677     442
  231       9     124
   66      96     402
  428     245     191
  738     768     484
  964     923     313
  216     795     464
  517     828      32
  607     608     344
  667     417     345
   77     703     231
  568     669     486
  229     907     156
  440      40     404
  179     536     142
  442     180     348
  759     973     118
  250     491     262
  247     842      11
  364     840     203
  562     935     225
  274     461     238
  722     747     157
  284     937     347
   82     426     311
  338     823     101
  558     213      74
  739     607     141
   86     389     177
  631     458     139
  154     752      76
  112     925     156
  542     907     484
  386     414     233
   24     608     247
  731     348     273
  699     273     443
  771     772      15
  814     332     179
    5     283     410
  639     567     149
  415     984      70
  812     551      26
  734     383     432
  501     348     177
  781     842     429
  572     402       1
  414      31     481
  227     344     408
  572     750     243
  344     250     366
  441     859     131
   39     516     266
  495      73       1
  424     950     357
  549     510     154
  911     620     384
   84     246     422
  234     732     403
  510     816      15
  686     385      32
  353     418     367
  486     588     150
  388      63      90
  146     456     213
  944     372     253
  353     685     239
  164     265     141
  914     456     237
   45     137     236
  945     536      17
  101     595     385
  967     362     173
  294     934      69
   27      90     359
  811     516      49
  890     881     176
  330     806      74
  553     134      56
  641     752     229
  750     101     126
  133     814     252
  687     642      69
  539      79       5
  150     771     371
  875     734     162
  991     625       7
  130     518     422
  826      48     419
  596     938     369
  330     417     142
  996     480      28
  549     981     393
  960     233     132
  561     718     297
  180     284     458
  738     717     371
  779     476      25
  756     719     143
    6     426     330
  127     237     407
   42     459     443
  210     631     482
  925     402     500
  513      83     434
  582     700     158
  362     632      74
  712     909     260
  482     723      28
  120     733     188
  945     315     252
  315     751     391
  808     766     381
  127     299     389
  732     595     388
  547     628     139
  295      92      59
  799     483     221
   47     683     460
  332     641     246
  745       4     385
  786     272     330
   86     381     486
  566     358     196
  267     713     158
  764     989     161
  612     333     156
  405     347     263
  180     336     165
  401     901      68
  137     165     463
  985     192     168
  697     944     112
   42     144     169
  793     826      41
  894     656     475
  124     769     422
  128     833     100
  425     552      58
   29     399     211
  141     264     462
  512     229     414
  460     746     157
  923     211     174
  112     113      17
  848     710     397
  599     212     403
  264     865     106
  489     743     167
  209     632     280
  105     861     264
  755     641     166
  981     809     325
  511     978     443
   15     335     249
  572     836      96
  746     829     385
  101     744      50
  830     305      29
  122      91     419
  960     986     307
  732     943     155
  905      80     282
  742     618     470
  761     313     400
  885     107     313
  532     545     323
  792     391     134
  575      19     128
  261       5      71
   97     362      13
  105     989     105
  349      73      56
  817     104     497
  395     906      35
   17     862     428
  231     480     344
   74     902     273
  985     734     433
  475     775       3
  293     396     382
  539     461     500
  564     270     394
  830     285     362
  773     575     179
  497     671     495
  132     752     285
  581     992     290
  201     914     446
  331      57     460
  919     259     410
  449     437     209
   32     131      14
  794      19     238
  971     583     498
  205     922     346
  536     952     135
  363     529     340
  621     659     384
  466     645     245
  107     459      49
  643       9     269
  993     871     413
  965     838     402
  288     822     280
  674     437     280
  469      28     113
  287     742     176
  965     690     448
  148     851     461
  249     465     183
  179     806     216
  275     363     316
   12     754     148
  641       7     256
  589     420     154
   59     439     196
  650     319     288
  653     543     495
  609     603     100
  159     494     367
  838     760     151
  775     499     456
  570      81     361
   42     492     469
  325     664     252
  447     931     317
  445      15     463
   12     109     106
  364     564      46
  835     489     476
  133     307     180
  352     968     148
  116     756      68
    2     719     315
  616     569      86
   63     592     186
  213     277     172
  218     255      13
  714     508      46
  810     127     148
  126     421     120
  791     540     366
  825     566     123
  851     132     397
  107     264      50
  207     688     412
  897     207       2
  933     791     359
  744     779     307
   67     613      55
  354     372     440
  925     507     298
  262     654     178
  111     544     251
  806      31     206
  800     347     361
  396     302     314
  253     907     224
  287     200     210
  493     744     184
  264     563     326
  374     338     279
   73     810      23
  869     450     393
  158     510     328
  675     377     354
  747     199     165
  250     869     480
  121     407     181
  298     484     281
  885     751     378
  886     431       1
  167     293     126
  980     695       3
  845     127     426
  749      63     210
  634     551     170
   22     536     159
  218     350      42
  956     584     353
  965     490     483
  597       2      25
   29     165     448
  419     223     471
  803     274       2
   62     899     110
    5     839      22
  272     930     112
  559     174      59
  742     664     283
    2     782      33
  597     153     362
  696     222     409
   23     495     364
  397     127     194
  916     369     489
  427     192      90
  908     454     408
  798     208     171
  505     319     224
  574     883     414
   22      59     430
  982     753      80
  776     498      66
  377     570      36
  223     732     433
  350     952     283
  704     925     422
  584      69     269
  894      64     149
   79      97     283
  312     723     400
  135     548       1
  203     349     168
  765     540      15
   32     628       4
  150     661     110
  349     747     207
  918     368     188
  891     567     152
  166     943     268
  305     185     370
  311     689     369
  482      41     286
  618     366      86
  917     624      37
   49     549      22
  675     909     142
  682     537     377
  493      85     235
  120     236     161
  796     941      98
  539     730     275
  285       3     364
  253     728       4
  762      16     103
  195     941     158
  360      48     303
  437     202     445
   70     124     321
   45     620     439
  824     463      34
  841       7     139
  185     207     194
  256     401     224
  350     822     401
  439     219     360
  542     808     139
  781     357      91
  275     489     176
   58     796     260
  248      76     377
  281     857     205
  534     287     368
  918     544     446
  622      54     154
  944     162     286
  617     444     260
  574     674     277
  259     814     298
  858     937     163
   31     775      69
  586     851     213
  634     678     132
   10     243      38
  872     629     182
  779     277     178
  746     697     180
  773     213     211
  503     646     304
  649     965     384
  437     478     352
  361     899     371
  627     910     358
  464     722     167
  614     523     162
  431      82       1
  468     727     112
  614     384     461
  963     797     468
  202     108     401
  568     277      82
  840     609     167
  633     295     221
  608     516     117
  526     618     278
  974     901      53
  567     410      86
  680     674     196
  729     587     158
  116     880      69
  476     852     137
  533     369     401
   89     860      24
  211     548     432
  844     116     248
  234     918     304
  382     624     182
  776     776     466
  865     277      66
  367     314     204
  733     587     173
  747      25     132
  246     441     274
  132     179     357
  239     260      92
  507     888     100
  873     953       5
  708     279      91
   32     429     305
   64     611      13
  160     730     237
  171     930      23
  308     406     185
  209      71      11
  492      90     322
  491     177     200
  648     425     340
  847     238     428
  110     803     284
  324     311     445
  287     903      51
  114     621     216
  758      48      74
  690     463     229
  971     739     188
  532      56     447
  794     478     218
   20     755     244
  375     197      50
  219     145     176
  414     749      32
  410     292      20
  938     770     458
  706     790     209
  249     879     271
  982     162     487
  253     354     405
  594       2      40
  160      32     390
    7     566     275
  175     667     492
  549     942     308
  541     919     244
  242     341      78
  928     924     404
  476     528     305
  202     116     319
  682     447      99
  469     789     178
  355     964     372
  426      35     342
  858     376     385
  907     453     454
  377     898     376
  537     680     297
  953     206     499
  486     180      35
  764     192     408
  932     396     432
  894      27     392
  691     467     439
  221     384     488
  619     663     319
  436     316     296
  900     689      19
  951     668     427
  205      62     308
  327     827     482
  844     479     125
  182     336       1
   68     320     489
  656     569     281
  611     935      33
  742     808     394
  290     548     208
  990     599      17
  979     328      89
  554     867     165
  603     517      89
  805     286     406
  827     853     388
  295     183     246
  165     313     204
  364     213      39
   91     752     313
  545     790     147
  636     125     462
  586     163     315
  945     248      43
  340       1     225
  482     142     404
  713     741     348
  827     307     161
  725      36     259
  630     292     205
  462     673     152
  213     440      28
  122     458     122
  724     368      76
  375     115     365
  540     373     276
  327     473     133
  653     400     175
  623     335      16
  251     169      63
  835     872     307
  439     745     470
   14     159      88
  901     866      14
  419     519     384
  927     765      11
  661     311     464
  300     130     414
  150     159     361
  357     484     468
  641     439     227
  929     293     194
  321     155     271
  808     176     230
  261     328     423
  860     911       6
  907     230     364
  979     396      33
  821     337     313
  630      37     455
  508     190     215
  528     237     172
   72     772     119
  204     185     200
  842     657     422
  956     884     279
  287      12     254
   62     289      78
  916      79     498
  898     650     395
  516     265     372
  512     298      31
  699     423     143
  563     742     453
  172     286     177
  951     161     420
  878     997     160
  101     284     201
  688     953      66
  199     427      11
  149     851     356
  275     806     284
   49     101     103
  165      23     398
    9     391     359
  501     255     228
   58     508      94
   16     129     294
  562     782     283
   41     710     304
  355     832      51
  604     192      27
  409     246     262
  857     584     472
  795     603     213
  937     145      29
  647     921     443
  830      34      82
  317     933     101
  641     861     374
  438     824     295
  181     701     261
  887     109     459
  776     386     197
  655     213     487
  247     179     201
  343     443     194
  576     894     171
  572     357     335
  983     594      11
  736     301     452
  573     689     480
  439     381     361
  807     174     223
  435     751     416
  125     100     421
  282     747     198
   91     740     356
  697     167     274
  468     532      20
  617     952     461
  290     580      51
  937     441     425
  302     756     203
  637     916     406
  785     447     323
  261      48     168
  445     451     121
  827     834      93
  890     954     196
  442     334     459
  469       9       9
  676     461     400
  108     210     425
  624     509      63
  933     328     365
    6     154     249
  459     872     146
  199     830     223
   40     121      95
  508     967     119
  355     935      66
  291     793      77
  973     924     397
  914     795     295
   81     660     442
  441     981      21
  795     132     382
  572     479     218
  346     565     251
  307     354     127
  936      51     179
  367     805     206
  431     374     304
  288     349     400
  235     162      44
  464     224     101
  712     496     183
  584     643     161
   31     988     361
  115     443      36
  919     348     221
  967     640     444
  786     564     183
  783      54     293
  448     855     240
  560     457     492
  143      84     382
  505     853     330
  175     741      73
  436     688      73
  496     185     447
  991     202     402
  930     339     421
  715     223     345
  687     203     454
  918     606     369
  304     208     252
  730     816      63
  974     712     135
  982     459     254
   33     156      16
  118     772      35
  717     444     277
  557     725     277
  248     332     139
   81     546       3
  427     594       2
  761     201     170
  661     893      47
  674     970     359
  504     783     408
  466     422     265
  783     168     377
  683      10      39
  257     575      96
  743     978     130
  361     109      97
  165     832     199
  533     752     178
  888     847     387
  147     650     153
    6     687     492
  679     574     412
  692     824     479
  116     862     441
  310     807     413
  740     199     351
   13     486     285
  534     402      49
  990     319      61
  887     112     422
  145      31      14
  778     728     295
   75     942     323
  769      71     128
  610     632     228
  532     407      19
  778     458     363
  863     915     493
  232     497     344
  889      53     112
  925     271     103
  102     922       4
  510     209     222
  424     166     273
  405     108      25
  361     842     340
  139     619     207
    6     932     356
  784     866     387
  199     186     223
  338     601     134
  510     568     142
  885     542     255
  213     529     335
  116      63     285
  480     584     456
  254      39      81
  427     951      99
  436      34     266
   65     234      81
  166     755     361
  341     587     416
  292     154     382
  203     289     165
  227     574     306
  631     125     361
  935     301     438
  925     885      28
  637     780     171
  574     974      56
  646     766     265
   44     488     309
   64     673     224
  107      93     199
  167     565     413
  795     806     368
  207     871     281
  235     308     434
  851     207     228
  169     844     114
  938     375     441
  277     146     302
  951     737      44
  642     405     453
  841     930     238
  379     738     290
   62     536     130
  520     378     269
  130     377     204
   12     796      23
  181      12     328
  274     872      21
  760     659     144
  496     842      21
  488     333     114
  788     103     240
   28     662     473
  500     862     416
  691     974     471
   73     999     102
  937     945     488
   16     299     233
  907     513     444
  238     894     110
  531     353     496
   71     817     358
  966     250     364
  696     192     207
  256     666      56
  366     437      96
  128     519      37
   96     622     202
  553     368     265
  104     689     243
  881     575     114
  229     179     313
  899     269     151
  272     336     477
  236      99     229
  658     834     181
  162     556     247
  495     901     491
  920     642     279
  617     356     356
  765     303     153
  168     564     497
  164     848     410
  247     457     107
  112     622      71
  618     673       9
  415      49     487
  705     854     334
  446     120     438
  461     633     454
  215     249      69
  743      63     420
  334     678     411
  440     678     353
  723     719     361
  703     300     488
  903     133     393
  362     142     200
   50     643     118
  428     296     493
  663     667     174
   54     470     418
  653     901     363
   40      80     374
  873     246     300
  108     212     294
   99     455     242
  551     874      38
  981     505     193
  381     571     183
  309     309     416
  557     367     462
  965     695     268
  526     122     335
  281     595      75
  219     897     119
  982     220      22
  960     479     168
  163     391     403
  628     961     399
  259     977     476
   70     240     312
  600     568     200
  990     507     414
  960     600     178
    8     395     172
  701     518     247
  703     515      33
  830     184     169
  183      15      51
  528     211     131
   37     460      21
  475     219     165
  938     746     278
  318     353     334
  618     710     373
  836     517      57
  991     933      63
   21      86     433
  943     440     347
   93     967     243
  677     869      91
  451     325     289
  408     991     336
  401     580     399
   89     868     457
  703     942     319
  735     527      66
  781     346     198
  470     335     268
  206     488     121
  660     471      93
  194     925     426
  890     993     131
  465     372     341
  645      66      40
    3     192     453
  998     217     311
   77     493      85
  897     163     246
  972     164     396
  446     631     185
  539     399     108
  651     192     400
  372      85     289
  601      69     320
  833     573      97
  357     540     433
  885     475     395
  146     516      73
  666     782     206
  578     430     424
  713     574       8
  591     764      18
  666     698      47
  488     725     325
  903     973     319
  497     601     173
  821     872     495
   60     705      43
   63     239     224
  597     362     194
  496     291     374
  928     946     101
  858     107     410
  322     820     358
  504     110      64
  994     300     178
  694     876     375
  139     991     345
  314     813     269
   30     141     185
  289     688     113
  582     783     493
  427     694     258
  766     134     173
   76     219     475
  629     126      84
  681     823     243
  655     449     494
  138      15     385
  148     960     236
  297     416     141
  127     603      17
  393      78     389
  372     288      46
  491     363      58
  966     706     434
  329     858     407
   47     338      28
  396     915     400
   82     816     346
  787      28     404
   60     744     374
  202     218     115
  175     585     421
  651     171     145
  349     792     407
  549     774     189
  790     329     249
  442     967     265
  894     702     127
   21     878     410
  155      58     496
  533     645     229
  911     711     332
  135     665     391
  965     413     389
   18     156     402
  805     902     190
  716     831     388
  993     727     421
  509     305     128
  926     714     196
   11     868     459
  888     438     451
   94     352     162
  235     304      65
  910     649     447
  554     477     213
  557     188     101
  850     542     190
   19     141     432
  921     732      44
  553     960      25
  780     800     352
  476     771     122
  850     763     248
  997     501     222
  147     502     384
  962     436     105
  944     529     372
  293     126     427
  767     861     357
  789      16     216
  875     393     479
  944     354     483
  410     870      23
  367     656     497
  369     717     367
  734      89     199
  722     980      34
  850     487     172
  395     533     429
  396     946     396
  830     210     221
  736      98     286
  387     209     178
  182     851     390
  133     741      48
  354     884     164
  507     453     140
  957     722     173
  906     429     290
  347     167     401
  856     421     172
  369     635     324
  947     379     412
  918     991     128
  553     194      87
   41     218     487
  172     685      22
  236     176     142
   66     301     207
  936     675     111
  927     581      11
  963     250      79
  101     265     248
  554     175     216
  102     932     240
  268     323     470
  418     453     127
  168      25     210
  403     545     324
  141     142     491
  965     203     354
  761     809     488
  263     327      78
  999     145     123
  313     211     260
  202     688      14
  288     662     242
  776     252     151
  627     228      42
  224     652     496
  336     897     390
  635     456     253
  561     572       3
  883       5     216
  723     464     185
  806       6     230
  355      69     300
   21     177     228
   73     598     285
  166     457       5
  690      67     383
  467     981     288
  348     574     377
  263     462     219
  824     740      77
  420     436     295
  203     786     391
  974     634     348
  552     127     462
  440     396     226
  912     845     347
  626     307     301
   47     713     384
  587     270      37
  278     394     393
  392      59     147
   49     228     159
  802     325      29
  126     660     477
  503     401     138
  560      33     136
  773     443     274
  379     520     476
  508     714     114
  938     663     347
  383     679     406
  772     103     348
  943     944     475
  946     684     438
  666     274     458
  545     177      29
  677     216     307
  281      44     263
  391     836     408
  209     383     286
  696      66     148
   45     217      90
  388     970     493
  210     768      46
  524     100      74
  370     194     167
  774     218      24
  281     959     436
  331     887      46
  368     679      60
  578     442      42
   53     954     252
  108     734     172
  141     372     142
   39     116      76
  110     462      87
  920     443     347
  963     507     185
  350     293     274
  395     394     197
  118     259     247
   52     200     182
  333     848     474
  492     178     353
   39     324     202
  556     207     334
  192     606     361
  476     573      73
  228     237      66
  231     937     447
  314     385     336
  723     617     384
  182     567      98
  612     272      29
  795     344     145
  810     661     468
  255     778     427
  634     670     470
  570     628      59
  511     335     431
  424      18     462
  665     893     345
  534     171     336
  115     768     440
  171     307     388
   59      11     178
  143     229      10
  905     861      26
   18     577     325
  804     396     413
  418     141     401
  329     296     165
  984     420     287
  663     173      60
  301     361     287
  789     399     500
  790     827      45
  426     750     242
  680     236     184
  571     155     130
  641     616     444
   92       8     308
  789     123     419
  772     251     393
  395     700      94
  381     656      28
  538     630     152
   43     234     348
  102     572     205
  334     595     139
  637     881     308
  409     487     288
  361     996     309
  754     251      20
  974      44      47
  112     811     168
  204      65     425
  972       1       5
  220     486     440
  446     249     252
   78     540     108
  899     155     325
  769     656      86
  548     217     151
  226     373     280
  155     672     231
   31     881      89
   70     846     365
  110     133     123
  412     298     273
  392      37     472
  421     506     144
  572     225       7
  880     779     185
    9     202     257
