  100    7000
    8      84     225
   65      79      97
   32      17      75
   71      68      18
    3      77     219
   44      48     288
   53      19     285
   82      23     150
   84      71      57
   58       3     337
   74      39     164
   51      53     372
   66      44     263
   43      44     113
   12      13     187
   10       4     496
   77      82     111
   48      24      51
   84      26      78
   62      90     114
   66      39     268
   26       2     243
   11      87     315
   99      75     272
   92      18     409
   75      51     154
   93       1     249
   20      86     421
   14      77     399
   19      15     356
   71      38      88
   47      11     259
   97      52     399
   59      75     284
   97      79     393
   54      84     328
   25      15     288
   53      61     357
   89      23     404
   85       5     224
   12      40     307
   47      79     285
   76      68     480
   46      41     256
   38     100     297
   57      86     471
   33      95     234
   17      41     198
   19      66     128
   52      38     439
   96      97     373
   80      67     128
   41      12     184
   77      82     229
   51      70     121
   96      76     298
   48      25     304
   58      32     447
   48      57     421
   45      94     249
   63      47     214
   31      28     187
   79      23     461
   31      14     140
   18      19      79
   15      68     276
   18      85      96
   74      68     113
   81      77      21
   52      59     166
   50      37     327
   51       7     440
    6       1     329
    9      79     341
   42      13     471
   72      47     318
    2      22     481
    3      44     171
   62      29     276
   68      85      85
   52      65     141
   43      37     306
   70      66     353
   47      82     418
   71      38     196
   42      24     320
    9      92     362
   37      90     339
   85      77     106
   97      85     455
   48      30     420
   28      74     370
    5      20     364
   94      32     380
   39      80     340
    8      28     498
   85      59     288
    6      72     195
    9      97       7
   89      82      45
   91       4     342
   85      54     393
   78       9     365
   12      54     215
   33      45     473
   43      75      73
   74      36     240
   95      41     169
   51      39      50
   57      68      11
   15      23     190
   73      58     488
    4      24     371
   56      23     474
   68      27     210
   77      21     147
   92      40     500
   36       2     241
   84      32      26
   12      76     342
   32      88     211
   40      50     336
   89      89     333
   42      37       5
   67      87     239
   76      62     360
    6       5     128
   62      91       9
   72      60     173
   99       9     336
   74       8     223
    5       6      13
   48      36     218
    7      82     273
   59      55     414
   88       9      64
   18      44     485
   82      46     225
   94      20     395
   92      79     138
   48      11      90
   78      10     310
   52      93     174
   94      54     500
   88      10     197
   64      42     177
    8      31     406
   96      58     160
   14      75      67
   96      53     434
   85      46     186
    7      98     124
    5      22     478
   72      15     153
   27      96      57
   65      83     126
   13      41      81
   62      83     344
   78      67     118
    5      50     252
   34      31     383
   35      49     134
   51      62      75
   65      70     353
   47      76     395
   31      11      30
   90      35     222
   59       5     336
   68      24     303
   93      18     413
   59      36      49
   12      35      36
   25      61     227
   75      48     144
   44      64     311
   89       1     348
   39      69     197
    2      51      54
   43      86     411
   31      52      52
   51      94     183
   37      73     173
   33      99      69
   61      25      28
   70      28     429
    9      43      74
   81      36     418
   19      96     116
   79       9     172
   16      19      34
    1      76     184
   69      82      68
   52      92     422
   82       2     399
    2      32     363
   17      28     348
   16      61     231
   12      68     180
   83      81     462
   94      77     443
   43      86      64
   73      61     161
   53      50     316
   77      71     392
   86      49     134
   71      20     113
   76      30      37
    1      97      57
   77      97     141
   39      54     117
   81      23     392
   21      16     332
   19      87     210
   25      54     484
   57      57     220
   37      24      71
   49      34     278
   30      11     480
   65      86     286
   94      49     111
   34      12      72
   21      26     196
   96      18      92
   78      73     432
   53      46     294
    7      28     114
   53      44     195
   20      87     267
   91      94      59
   91      11     263
   58       1     121
   83      29     164
   27      53      27
   86      56     133
   52      49      15
   53      71     145
   68      97     295
   39      27     377
   40      33     445
    1      44      19
   10      39     463
   74      95      54
   29      36     290
   76      49     260
   68      35      57
    5      84     153
    4      65     337
   93       3     297
   17      83     170
   48      71      85
   53      12     461
   92      33     160
   53      74     423
    6      16      80
   63      47     458
   17      42     153
   89      14     394
   10      29     403
   54      84      76
   40      72      93
   77      44     327
   55      22      75
   47      76      76
   79      69      76
   85      91     454
   27      31     401
   95      13     499
   74      65     488
   82      26       5
   35      33      84
   12      47     210
   51      81     189
   31      23      21
   76      33     193
   53      36     280
   51       3       7
   56      92     176
   43      78     486
   61      75     474
    4       6      81
    2       3     141
   74      59      50
   82       4     317
   88      92      63
   12      50     176
   86     100     500
   82       1     284
   88      13     102
   96      63     280
   25      87     298
   22      26      85
   80      94     259
   45      11      26
    9      13     205
   61      60     321
   55      10     158
   40      52     227
   56      21     178
   16      10      94
   54      11      61
    5      59     338
   62      94     407
   40      62     128
   34      49     124
   19      56     103
    8      74       2
   47      95      42
    2      83      33
    7      74     330
   51      78     353
   59      80     339
   10      78     167
   85      72     227
   89      14     407
   84      44     396
   29      90      67
   91      92      58
   54      15     255
    8      14     196
   57      11     484
   31      10     238
   81      28     471
   64      40     234
   56      85     145
    8      94     194
   40      62     263
   53      82     206
   77      99     383
   32       5     196
   70      12      82
   77      68      91
   12      16     487
   19      82     212
   73      62     308
   87      69     116
   58      59     479
   11      98     463
   35      96     357
   36      42     456
   29      47     176
   47      96      97
   20      90     109
   11      10     418
   35      70     364
   33      12     320
   32      94     365
   50      38      10
   73      80     137
   75      22     378
   89      93     473
   43       4     133
   42      67     139
   37      23     181
   77      86     234
   86      12      76
   20      97     114
   76      57     177
   49      36     118
   27      79     467
   67      88     394
   54      98     134
   61      30     142
   35      36      91
   72      73     302
   42      79     324
    3      48       8
   94      35     208
   55      91     207
   22      91     207
   89      60       6
   72      27     211
    8      74     289
   78      39     327
   31      79     402
   73       7     429
   31      67     348
   98      63     311
   48      65     234
    1      81     241
   83      66     453
   83      57     256
   16      30     466
    1      22     228
   89      45     434
   11      49     253
   43      46     307
   18      60     129
   32       3     246
   67      65     368
   56      62     163
   91      25     190
   35      30     132
   21      62     212
   52      80     491
   41      56     356
   38      97     296
   30       3     414
   37      29      20
   81      34      63
   49      29     359
   92      56     213
   29      70     141
   99      95     426
   19      61     411
   99      19     453
   39      40     368
   45      81     100
    6      24     322
   89      50     449
   77      72       4
   22      24     107
   95       2     106
    4      48      88
   79      14     410
   71      96     160
   32      14     105
   68      52     489
   71      99     319
   89      55     152
   29      58     302
    1      82     239
   92      69     348
    5      74      85
   23      48     101
   65      46     329
   36      46     471
    9      25     460
   14      88     202
    5      38      69
    6      10     110
    8      49     222
   20      62     356
   49      32     479
   52      41     327
   24      78     493
   51      94      60
   83      79     219
   21      95     239
   38      58     349
   92       1     127
   97      76     214
   26       2     337
   87      81     431
   53      66     476
   65      45      81
   33      60     469
   57      30      33
   29      81     222
   44      14     123
   58      87     268
   19      57     402
   17      75     258
   32      35     270
   74      41     347
   32      49     247
   53      70     440
    7      77     276
   32      24     264
   45      36     407
   48      99     207
   97      31     155
   95      16     340
   87      36     279
   73      45     413
   38      41     201
   49       3     498
   85      37      41
   98       8     436
  100      63     144
    1      62     431
   78      29     182
   45      58     166
   38      30     246
   67      93     235
   36      19     202
   77      57     356
   26      28     257
   87      49     295
   38      32     268
   99      86     414
   59      92     313
   95      88     331
   24      22     377
   13      84     341
   54      53     289
   33      62     158
   90      81      89
   79      61     353
   86      36     274
   33      53     493
   55      63     275
   32      36     245
    2      67     310
   67      78     256
    1      55      17
   66       7     347
   90      51     237
   81      58      71
   44      82     201
   97      63     492
   33      52     330
   50      18     188
   31      98     455
   78      28     444
   77      48     381
   37      56     409
   35      62     251
   91      88     486
   55      14     446
   28      54     368
    8      86     207
   45      42     184
   26      37     148
   76      99      57
   83      90     344
   42      35     192
   63      96     167
   50      71       3
   33      12     178
   44      52     378
   94      82     275
   91      51     421
   33      48      42
   58      61     164
   86      89     291
   35      15     468
   84      46     305
   88      42      74
   25      15     406
   71      91     263
   94      55     305
   93      68     360
   23      18     187
   89      71      46
   78      40     446
   29      14      29
   65      49     114
   76      46     174
   78      58     306
   95      97     125
   53      83      25
   29      40     424
   69      48      12
    1      63      93
   36      70     376
   22      92     436
    2      65       4
   98     100     434
   89      87     321
   53      42     161
   30      53     202
   44      47     112
   12      92      87
   25      16     186
   71      81     492
   66      18     297
   55      78     130
   63      74     339
   42      85     130
   48      84      73
   80      69     187
   12      30     500
   55      18     494
   36      54     119
   92      72     136
   89      89     493
   43      41      21
   91      84      88
   42      98     138
   52     100     488
   91      83     367
   97      74     446
   91      78     413
    9       6     455
   70      82     231
   54     100     308
   73      70     477
   59      19     298
   47       3      96
   22      33     176
    2      86     247
   21       5     167
   28      24     202
   39      50     294
   71      26     250
   56      53     331
   59      84     107
   64      74     424
   80      13     135
   26     100      25
   32      56     332
   44      37     425
   46      28     489
   24      83     352
   74      25     107
   84      37     370
   23      19     445
   71      36     114
   29      88     359
   53      47     389
   69      14     305
   64      98      18
   56      97     475
   78      95     337
   46      12     380
   37      43     246
   71      28      31
   48      42      55
   70      27     322
    7      40     414
   83      20      96
   59      80     170
   73      82     449
   46      21     351
   53      21     105
   73      74     222
   23      23     231
   99      50     344
   76      31     413
    5      13      76
    6      71     461
   21      65     437
   17      20     407
    2      71     273
    3      57     416
   62      97      26
   29      19     452
   35      54     356
   40      35     426
   34      67     479
   18      49     369
   86      82     265
   88      62     395
   48      31     268
   18      57     101
   92      86     400
   60      28     432
   64      34     103
   75      98     200
   87      79     430
   49      81     445
   90      62     195
   30      56     448
   60       5     187
   43      31     279
   73      45      28
   75      12     423
   86      30     260
    8      40     124
   38       2      49
   33      88     402
   79      43     198
   12      28     309
   55       1     245
   43      75     436
   36      64     130
   48      39     232
   82       5     101
   22      35     414
   31      28      74
   72      54     434
   63      71     453
  100      28     201
   25       1     112
   34      22     420
   69      37     418
   52      73     222
    1      34     226
   83      35     427
   91      28     359
  100      45     378
   31      70      95
   53      21     340
   91      38     427
   75      39     369
   84      86     448
   23      20     132
   94      95     342
   75       5      56
    6      99     373
   83      48     287
   23      19     214
   35      78      32
   19      21     217
   46      59     423
   53       3     176
   96      26     118
   84      28     339
   64      71     128
    1      79     103
   22      99     272
   51      67     199
   78      51     407
   57      60     121
   80      37     238
   28      57     497
   56      25     247
   95      94     288
   60      14      84
   39      68      81
   67      40      31
   34      33     335
   72      95      94
   97      48      39
   71      87     432
   98      64     337
  100      26      42
    1      97     120
   61       6     449
   48      81     157
   45      16      25
   17      67     125
   59       4     169
   68      55     443
   14      49      37
   34      26      10
   96      73     359
   22      61     214
   46      58     309
    9       9      41
   55      64     494
   39       7     427
   53      26     114
   15      36     428
   58      60      55
   33      10     162
   74      65     405
   74       1     213
   60      83     478
   85      31     338
   40      41     405
   88      81     450
   62      52     421
   92      53     178
   64      18     459
   59      11     125
   89      30      73
   28      48      25
   43      59     423
   50      25      88
   41       4     214
   60      45     129
   25      38     201
   32      57     411
   37      11     485
   85      75      88
   97      73     384
   67      22     436
   83      41     217
   19      25     135
   67      53     414
   30      29      12
   45      47     376
   80      17     377
    6      56     229
   50      82     101
   49      50     403
   55      25     243
   74       2     288
   70      89     224
   37      57     371
   39      84     204
   81     100     137
   26      14     300
   94      74     388
   10      19      23
   60      52     241
   82      65     238
   70      87     274
   65      10     463
   41       8     169
   79      47     451
   16      67      27
   65      85     474
   95      33     344
   81      58     191
   32      86      41
   23      55     301
   42      78      46
   41      62      36
   66      36     409
   47      40     436
   83      45     260
   25       7     323
   79      32      55
    6      85     397
   31      85     443
   26      41      41
   22      56     286
   66      36      58
   51      85      18
   10      18      21
   31      91     115
   19       1     163
   39      69     234
   83      27      12
   59      16     234
   87      25      32
   88      83     293
   23      14     173
   71      77     245
   24      45     335
   26      31     207
   12      22      26
   45      47     460
   88      98     361
   82      38      67
   57      68      27
   48      32     407
   58      14     447
   31      16     193
   18      49     334
   42      61     426
   64      14     439
   96       1     259
   29      36     183
   52      42     399
  100      30     107
   38      37     286
   86      69      57
   85      11     354
   99       4      54
   91      91     455
   81      47     500
    7      44     326
   51      77      93
   94      10     158
   54      66     253
   83      43     337
   32      57     424
   87      29     122
   60      68     248
   95       1     120
   54      98     161
   90      46     469
   77       2      76
   53      59     432
   65       7     284
   27       2     101
   41      82     345
   77      34     280
   33      22     492
    9      31      40
   33       7      69
    6      89       1
   35      14     493
   84      96     480
   98      75     327
   81      22      43
   76      17     231
   36      88     290
   14       7     368
   51      46      29
   29      49       6
   84      98     472
   27      44      50
   48      57      47
   95      50      87
   53      81     337
   78      69      68
   36      93     354
   40      32     138
   43      92     320
   30      73     151
    2       7     464
    2      21     405
   20      24      88
   78      20     350
   70      83     177
   11      66     496
   78       7     298
   71      68     333
   96      56     284
   24      21     349
   84      23     264
   62      48     161
   62      87     250
   14      38     167
    5      16     306
   84      24     360
   37      27      17
   15      90     401
   25      74     222
   98      82     483
   34      62      85
   49      55     412
   39      32     132
   48      77     499
   59      22     287
   44      70     110
   58      25     469
    5      55      20
   85      70     289
   56      26     176
   18       7     100
   30      13     403
   40      94     269
   81      46     403
   98      64     467
   59      30     240
   62      68     469
   98      53     274
   63      51     363
   45      99     352
   68      45     275
    9      32     303
   24      84      51
   88      69     283
   46      57     297
   37      44     123
   93      84      45
   91      47     217
   40      98       7
   92      37     462
    1      24     390
   71      79      17
   85      86     300
   70      34      59
   39      23     315
   68      87     166
   94      78     179
   22      30      32
   39      13     188
   86      97     122
   39       5     154
    4      47      61
   21      18     292
   75      38     356
   42      10     222
   34      85     400
   34      56     246
   72      42     193
   33      62     361
    8      77     416
   58      96     155
   81      46     289
    9       2     465
   25      91     276
   25      63     320
   69      53      19
   35      64     310
   83      85     478
   29      32     321
   83      85     167
   66      22     166
   55      53     288
   55      16     266
    3      28     143
   25      15      35
   49      22     259
   46      41     290
   71      81     276
   99      77      85
   52      38     331
   89      71     201
   49      90      66
    5      99      40
   23      58     305
    3      77     387
    8      38     461
   59      84     405
   74      57     278
   33      43      69
   41      16      70
   21      40      20
   38      10     248
   10      88     350
   25      21     133
   24      70      65
   47      10     370
   10      30     459
    4       5     205
    4      42      36
   21      41     177
    4     100     147
   81      77      77
   80      72     306
   14      88     272
   73      63     363
   75      20     444
   12      77     461
   26      54     348
   66      33     212
   30      72     348
   70      60     261
   22      77     425
   64      86     149
   62      78      63
   95      52     353
    6      92     480
   62      12     150
   31       5     199
   95      28     360
   77      64      98
   62      97     317
   35      67     178
    4      15     124
    7      48     116
   53       6     281
   44       4     204
   36      46     412
   13      76     288
   68      50     165
   97      80     123
    1      23     268
   31      88     151
   56      32     154
   31      32     380
   29     100     434
   10      92     143
    1      94     428
   39      92     221
   73      99      28
   24      59     454
   21      14     321
   71      74     271
   21      79     161
   89      45     144
   79      98     175
   69      97     470
   93      59      39
   56       1     415
   40      87     311
   31      33     489
   79       5      60
   50      48      25
   15      42      70
   24      59      42
   58      31     427
    9      82     394
   89      73     131
   62      44     421
   85       5     306
   59      26     445
   11      76     297
   29      54     276
   11      70     379
   76      97     391
   63      16      95
   66      64     108
   81       9     220
   18      34     267
   48      31     213
   56      42     490
   73      74      30
   80      93     426
   69      14     478
   51       5     229
   58       1     396
   73      80     419
   16      39     427
   18      32     394
   84      84      91
   30      41     228
   91      10     413
   56      20     476
   54      56     137
    1      66     165
   14      98     214
   58      16     437
   33      95     194
   88      70     209
   75      87     204
   31      29     305
   35      76     207
   90      73     363
   47      18     255
   50      23     110
   52      80      14
   68      33     111
   54      80      73
   47      55     356
   25      47      26
   80      26     190
   86      88     171
   92      81     482
   42      93     272
   49      76     438
   54      32     429
   15      21     273
  100      79     309
   58      67     126
   45      65     289
   34      22     160
   23      25      81
   95      20     296
   45      29     389
   46      69     475
   84      41     419
    4      18     232
   44       5     107
   55      43      52
   47      15     305
   77      58     248
   38      51     425
   55      13     403
   71      67      39
   74       7     201
   16      14     408
   57      72     290
   51      13     368
   36      56     350
   97      92      80
   24      61     357
   36      19     145
   32      24     362
   10      68     293
   57       9     378
   86      81     406
   32      19     423
   62      76     277
   97      12     288
   60      12     101
   31      38     245
   67      24     150
   47      60     271
   66      71     356
   40      50      19
   46     100     253
   93      17     331
   22      67     161
   65      83     112
   85      95      72
   81      35      59
   87      64     148
   83      23     457
   88      41     336
   98      90     168
   25       1     349
   46      64      63
   13      19     163
   82     100     195
   97      64     480
   56      54     404
   44      60     460
   71      32     370
   42      37      29
   15      27     341
   82      30     307
   65      47      73
   45      93     324
   16      32      69
   23      58       7
   23      72     221
   29      81     472
   40       1     431
   78      21      97
   94      24     484
   46      89     346
   64      62      90
   16      51     179
   53       2     256
   39      58     280
   52      87     103
   41      24     205
   34      36     345
   14      50     459
  100       5      35
   11      45      68
   16      23      80
   87      87     151
   71      26     389
   67      85      92
   70      99     421
   88      25     397
   87      79      57
   18       1     178
   18      66      24
   24      68      94
   65      84     358
   88      28     142
    6      34     180
   61      18      69
   66      49     357
   15      70     425
   75      33     120
   91      85      13
   70       7     482
   69      14      27
   24      48     198
   22      32      21
   52      57     419
   54      19     191
   34      39      61
   91      87     389
   38      60     372
   16      41     339
   28      46     478
   87       8     481
   69       3     474
   72      87     402
   53      76     254
   31      44     151
   48      83      99
   99      51     344
   67      42     246
   91      21     248
   38       7     189
   61      37     317
   55      91      46
   80      57     379
   85      51     321
   13      69     497
   11      30      26
   80      75     390
   33      67      57
   88      40      26
   95      61     403
   14      37     478
   69      21     370
   26      24      34
   51      84     370
   66      95     398
    4      91      16
   35      46     431
   36       5      87
   91      42     294
   90      19     263
   73      12     273
   10      18     279
   70      11     308
   17      47      22
   15     100     244
   45      18     102
   20      13     450
   10      73     413
   90      15     229
   99      92     196
    7      12     473
   33       9     364
   19      65      81
   61       1     193
   69      68     194
   44      64     473
   65      53      76
   84      79     388
   18      54     420
   50      14     163
   11       4      86
   14      26      12
   87      33     117
   16      88     169
   95      96     452
   41      66     332
   79     100      73
   99      52     107
   52      18     398
   51      86      77
    2      26     463
   77      88     224
   70       2     347
   39      60     248
   31      26     306
   45      91     487
   92      58     349
   52      56     405
   34      45     111
   53      10      31
   87      32     370
   60      97     247
   43      53     288
   43      22     242
   57      26      27
   71      70     125
   28      12     433
   41      71     272
   83      36     319
   68      82     258
   93       4      29
   29      73     226
   23       7     342
   19      35     259
   49      84     271
   91      94     364
   17      92     117
   56      24     167
    4      71     417
   70      55     482
   69      25     241
   96      33     304
   72      60     294
   67      34     147
   93      96     102
   81      94     369
   75      90     387
   80      52     165
    3      74      57
   91      63       7
   42      77      92
   72      54      25
   93      46      84
   56      58      56
    7      65     256
   92       6     239
   47      62      98
   15      33     297
   19      49     225
   45      28       9
   69      98     135
   49      58     343
   95      11     205
    1      30     321
   50      99      77
   24      65     289
   97      51     280
   76      35     115
   96       6     367
   42      34     408
   49      61     384
   28      42     184
   66       1     161
   73      70     175
   41      43     109
   23      75      64
   55     100      81
    7       2     304
   73      35     313
   56      46     377
   59       4     401
   68      49      83
   63      60      43
   95      11     108
   43      61     197
   98      30      30
   43       3     451
   81      21     259
    4      27      90
    8      67     266
   53      56     358
   52       6     188
   17      11     203
   54      44     300
   16      91     446
   43      59      50
   22       5     232
   96      95      78
    9      41     376
   77      25     222
   32      84     280
   78      26      70
   63      26     200
   70      51      12
   98      84      51
   47      58     127
   98      60     161
   46       1     147
   67      84      64
   97      79     472
   38      60     119
   61      76       1
   81      77     460
   16      32     410
   74      95      81
   51      96     130
   66      69     268
    6      21      26
   68      88     255
   34      15      34
   94      80     420
   26      47     151
   99      57     315
   29      86     418
   16      35     172
   15      99     500
   50      59      58
   18      33     268
   84      26      61
   31      41     469
   55      47     255
   74      50     358
   81     100     168
   20      86     350
   61      17     174
   71      15     328
    2      56     387
    7      24     500
   18      79     166
   31      49     440
   99      71     104
   71      46     467
   80      97     152
   32      48     406
   38      95     238
   24      28      96
   65      98     446
   64      36     121
   18      55     130
   71      56     348
   33      72     169
   82       3      17
   55      89     123
    1      21     209
    7      27      10
   36      28     213
   86      58     460
   40      35      32
   95      64     199
    3      16     123
   60     100      14
   13      56      66
   87      76     272
    8      79     101
   30      81     309
   32      49     160
   95      19     426
   60      62     479
   23      68     495
   27      68     161
   66      79     232
   75      35     199
   49      72     220
   58      73     101
   85      79      37
   17      56     485
   71      68     288
    2      23     348
   86      32      74
   93       4     247
   19      93     313
   95      18      51
   58      38     397
   10      94     486
   72      61     123
   89      41     223
   20      55     245
   70       4     498
   39      56     190
   78      16     467
   86      54     263
   21       4      19
   82      41     355
   14      94     147
   11      17     444
   19      20     209
   64      14     293
   49       8     395
   58      51      84
   77      80     105
   18      84     361
   77      59     346
   88      60     395
    5      51     248
   78      29     400
   56      19     172
   37      66      14
   19      93     420
    7      15     353
   24      43     438
   37      14     133
   95      16      50
   12      48     391
   17       7      68
    4      70     294
   53      56     443
   77      10     161
   38      28      78
   27      80     325
   27      94      69
   14      62      19
   47      59      22
   28       4     494
   49      84     152
   30      72     198
    3      17      13
   89      10     483
   82      33      76
   59      77     371
   53      38     131
   72      62     391
   81      84     138
   90      72     284
   16      36     125
   22      99     154
   50      36     160
   74      37     441
   10      93     385
   26      89      63
   51      79     153
   12      91     493
   17      16     239
   68       3     146
   93      67      12
   75       8     368
   53      75     386
   94      54     190
   92      21     178
   78      27     131
   84       5     293
   10      23     410
   98      93     435
   17      66     309
   12      71     432
   28      94     182
   43      10     474
   59      84     353
   34      17      71
   33      74      65
   69      82     204
   87       5     372
   59      35     429
    4      68     369
   45      55     498
   54      40     489
   60      75     395
   92      28     403
   70       7      37
   53      48      70
   68      29     471
   78      41      11
   80      94     414
   32      30     157
   29      68     187
   21      48     102
   76      99     223
   74      22     286
   91      63     406
   28      99      27
   58      49      45
   26       8      52
   92      65     149
   32      88     392
   44      74     170
   74      18     191
   41      73     382
   62      69     157
   74      24     461
    6      15     407
   52      29     323
    9      77     490
   17      82      36
   15      54      19
   60      51      65
   15      48     312
   56      65     129
    1      40      15
   80      53     123
   36      22     228
   88      24     232
   94       6      19
   87      74      67
   89      82     232
   19      82     193
   57      71     412
    3       1     317
   24      40     417
   64      94     445
   10      92     427
   95      30      12
    7      24     294
   64      24     382
   86      21     289
   76       2     330
   13      26      54
   89      85      63
   46      88     265
   15      43     272
   46       5      65
   98      35     149
   83       8     373
   65      17     105
    3       9     253
   30      54     423
   37      40     380
   90      55     494
   43      50     365
   55      82      35
  100      60      58
   78      17     406
   52      42     414
   97      27     202
   35      11     292
   65     100     300
   89       3     372
   95      46     268
   24      26     178
   41      86     266
   51      24     435
   44      17      84
   39      12      39
   34      57     231
   66      70     487
   74      97     287
    2      46     332
   14      54      47
   90      38     145
   24      90     239
   20      74     404
   80      79     181
   61       9     128
   21      74     294
   50      79     114
   98      21      86
   22      99     315
   80       2      55
   75      71     419
   54       2     157
   91      51     448
   93      70     209
   35      32     166
    5      87     143
   88      31     136
   84     100     310
   10      23     362
   40      64       8
   48      64     196
   89      19     177
   13      51     495
   30      28       1
   40      24     160
  100      76     183
   80      69     140
   50      74     415
   13      20     450
   31      45     415
   26     100      20
   40      21     149
   22       7     341
   69      61     301
   10      94     447
   30      97     174
   62      54      79
   92      43     213
    7      20     114
   69      50     266
   23      34      28
   30      74      99
   82      43     177
  100      69     441
    3      99     328
   39      53     201
   98      96     240
    9      83      60
   42      78     304
   74      71     291
   16      54     204
   54       9     479
   69      86     208
   29      61     479
   15      38     292
   18       2      55
   38      15      95
   18      55     462
   87      34     452
   64       4      26
   25      16     338
   96      72     178
   26      41     349
   12       9     279
   21      34     210
   81      81     420
   26      62     238
   63      67     298
    5      16     229
   82      96     476
   69      27     441
   24      47     208
   53      11     172
   84      58      59
   70      44     357
   53      50     487
   56       1      15
   80      14      16
   93      96      67
   90      30     253
   40      27     180
   86      79     327
    9      81     263
   97      31     218
   97      93     259
   54      28      26
   99      23      80
   77      56      59
   22      22      66
   47      86      13
   30      45       3
   33      48      41
   12      66     353
   44      78     280
   78      70     400
    8      60     182
   15      30      16
   80      47     482
   74      77      89
   53      11      14
   83      97     436
   73      87     180
   61      40      88
   25      92     381
   76      45     491
    7      94     115
   79      19     240
    3      95      79
   97       2     131
   82       2     291
    3      53      55
   76      87     384
   86      97      29
    9      45     201
   72      30     485
   27      15     445
   39      40     479
   25      35     158
   50      82      28
   67      70     247
   79      80     431
   38      76      68
   86      89     483
   23      68     391
   93      15     469
  100      90     145
    1      60     372
   70      22     469
   93      64     487
   53      68     474
   16      31     353
   47      72     266
   59      36     134
   65      62     214
   23      39     130
   98      70      12
   44      98     120
   31      25      87
   44      34     268
   56      40     252
   78      73     309
   58      93      76
   90      93     465
   51      87     210
   42      93       7
   27      97     141
   23      90     324
   78      60     327
   11      12      74
   49      96      43
   58      31     387
    9      97     144
   57      46     407
   69      46     303
   83      82     162
   40       7     449
   53      35     243
   71      66     293
   32      89     353
   24      73      13
   55      43     242
   17      93     292
   49      39     314
   97      47     481
   97       3     304
    7      97     452
   67      76     264
   58      67     198
   62      51     161
   87      48     203
   62      18     159
   54      71     258
   20      91     261
   78      55      21
   24      50     176
   24      60      58
   22      70     466
   91      11     210
  100       6     236
   57      58     249
   65      96     297
   15      81     301
   59      94      29
   77      92     416
   52      23     173
   20      28     498
   53      60     471
   30      97     310
   14      33      42
   14      88     232
   47      14     284
   60      67     358
   59      32      98
   91      89       8
   60      43      62
   98      51     499
    2      99     202
   63      30     100
   21      12      37
    9      74     402
   53      31     104
    3      99      63
   94      20     169
   83      98     299
   46      28     242
   86      55     493
   58      66     456
   57      12     349
   93      97     186
   17      39     454
   40      12     375
   80      49     310
   86      77     444
   62      59     148
   39      67     214
   40      47      23
   17      64      71
   40      66     342
   47      19     115
   51      90      48
   67      82     280
    1      69     226
   70      32     224
   53      59     343
   83      75      31
   56      63     298
   35       6     123
   20      20     413
   77      59     432
   80      60     313
   56      81     153
   79      48     117
   98      14     138
   77      26     212
   89      14     448
   65      49      20
   16      87     322
   45      51     187
   83      23     390
    7      15     342
   76      93     106
   90      44     252
   75      34     171
   35      98     327
   65      39     390
   11      26     288
   24      91     323
   55      23     292
   87      37     135
    5      80     429
   87      79     337
   94      23     151
   76      86     411
   51      17      99
   33      42      85
   71      74     373
   90      63     213
   63      34      14
   16      49      60
   38      75     263
   98      84     106
   19      10     342
   90      92     400
   55      23     435
   91      94     414
   35      56     296
   30      98     494
   34       2     288
   63      41     379
   68      65      57
   77      11     485
   55      79     391
   41      23     131
   90       3     393
   29      90      56
   18      84      63
   63      65      21
   65       6     182
   52       8      51
   68      19     348
   22      57      98
   26       1     264
   15      16     277
   62      56     360
    6      79     240
  100      99     164
   51      87     168
    6      39     219
   29      72     244
   57      67     416
   12      50     137
   36      90     304
   78      69     451
   91       5     161
   81      62     455
   15      94      83
   19      44     210
   69      63     140
   28      95     199
   29      95     484
   50      57     338
   15      46     274
   22      60     101
    3      82     416
   51       6      57
   64      37     339
   89      18     392
    1      44     499
   42      67     103
   78      50     348
   73       8     286
   89     100     182
   31      92      84
   11      11     456
   72      30     419
   33      63     131
   24     100     311
   70      13     291
   45      21     160
    6      18     486
    2      92     419
   54       6     404
   23      46     159
   70      64     241
   96      83     168
   57      93      33
   70      77      77
   58      34     318
   15      91     496
   40      93     441
   50      48      29
   62      47     103
   81      72     167
   29      38     374
   15      73     183
   81      76     206
   51      71     144
   25      75     159
   72      85     121
   60      65     331
   68      30     109
   47       7      63
   15      13     465
   76      72     387
   45      23     413
   38      60     323
   26      13     412
   22      10      99
   35      15      16
   90      81     341
   19      99     297
   11      11     341
   99      96     195
   97      71     250
   13      61     361
   73      74     225
    4      21     109
   24      17      14
    9      39     450
   77      14     495
   73      37     210
    4      11     337
   65      63     154
   53      99     423
   28      53     414
   34      13     345
   64      30      98
    4      11      77
    7       2      44
   85      64     365
   55      42     114
   79      87     202
   13      98     163
   26      50     360
   20      61     447
   19      41      83
   80      14     333
   44      53     291
   40      14     175
   21      12     117
   13      93     291
   15      60     235
   53      53     240
   53      23     321
   32      75     188
   99      62     403
   37      79      20
   15      22     429
   58      44      98
   53      19     148
   89      14      75
   86      74      71
  100      74     178
   52      20      74
   33      99     209
   66      78     404
    4      65     402
    7      70     235
   53      47     262
   83       9     248
   70      26     140
   55      91     109
    8      39     248
   19       6     473
   79      50     361
   79      17     329
   71      59     176
   60      86      25
   73      44      19
    4      65     190
   72      71     364
   62      42      20
   36      97     383
   75      94     111
   39      55     268
