  500    5000
  462     151     103
  443     310      81
  178      57      36
  374     492      78
  175      75     382
  180     235     134
  112      55      68
  434     378      68
  373     123     270
  183     243     370
  208     173     315
   78     329      98
  191      22       8
   88     131     315
  386      65      84
  434     275     456
  421     461     125
  376     203     290
  232     237     356
  395      79     425
  123     358     433
  238      80     158
   30     272     249
  109     118     457
  391     202     165
   14     225     363
  409     386     341
  187     383     255
  253     495      10
  122     264     191
  294     101     497
  296     184     493
  348     173      95
  367     180     254
  408     346      23
  463     414     461
  247     252      49
    4     125     288
  225     235     487
  405     376     309
  223     284     109
  313     248     464
   58     128     357
  178     100     486
   11     400     271
  155     417     262
  288     195     273
  460     374      44
  190     131      77
  267     317     329
  403     474     235
  403     169     157
   44     339     265
  172     163     486
  229     144     406
  314      30      71
  208     258     407
  325     181     299
  155     477     337
  274      29     276
  376     183     369
  439     479     483
  393     211     134
  457      75     153
  214     249      73
  230     225     197
  326     286     191
  156     310     225
  490     131      49
   27     485     440
  205      13     167
  112      48     475
  272     309     328
  477     418     355
  373     421     323
  181     127     376
  380     324     272
  191     478     449
  487      18      60
    9     455     294
  383     420     386
   85     230     399
  138      28     271
  176     353     162
  396      57      14
    1     313     248
  164     151     139
  100     251     366
  291      46     168
  282     439     312
   71     295     289
  155      76     475
  264     327     159
  112      26     156
  129     189     306
  131     369      47
  288     448     336
  198       4      72
   92      95     161
  374     220     357
  124     127     321
  428     178       6
  252     451     267
  211      57     379
  375     182      35
  357     217      15
  315     489      92
   12     307      98
  470     265     244
  408     372     241
  202     182     154
  339     256     462
  328     463     313
  451     314     324
  369     202     108
  218     424     416
  111      73     352
  437      48     296
   77     481     244
  442     273     379
   52     199     330
  213     389     349
  472      14      21
  420     251     212
  150     118     496
  270     464     124
  381     233     240
  284     283     270
   34      10     265
  113     274      98
  213      91     172
  134     189     446
  222     445     270
  292     114     274
  190     131     183
  498     151     288
  392     220     381
  196     233     405
  390     210     128
  153     235       5
  269     173     420
  313     430     372
  278     467     498
  388     436      19
   90      33      91
  469     404     416
  375     171      47
  485     408     386
  205     127     343
  363     469     122
  409      79     253
  456     137     100
  299     448     351
  161     156     152
  487     184     439
  144     322     180
   81     465     155
  140     167     444
  263     366      96
   55      80     439
  385     202      52
   35     415     215
  242      76      84
  170     228     180
   11     165     192
  498      11     441
  306     127      84
  177     431     448
  456      71      99
  376     285     311
   79     106     283
   41     279     128
  190     413     190
  319      63     488
  255     105      41
  499     472     421
    4     429     334
  422     498     280
  482     253     275
  261     304     177
  315     210      50
  191     416     126
  296     179     203
  166     270     269
  417     126     201
  387     220     252
   56     259     305
  195     489     135
  298     223     414
  247      49      81
  241     331     343
  224     484     349
  276     161     397
    9      39     423
    8     185     110
  244      85      78
  304     386      79
  259     170     341
  318      70     373
  324     419     287
  130     214     466
  266     355     474
  478     335      30
  441      44      21
  496     332     374
  365     192     103
  101     388     198
  388     227     306
  374     356     167
  347      18     310
   56     439     296
  318     377     492
  464     263     162
  435     345     348
  498      42      97
    5     221     306
  221     129     462
  366      61     169
  395     373     303
  429     493     468
   87       1     403
  483     107     405
  284     166     112
  479     267     477
  184      86     348
  295     186     478
  417     230      80
  406      49     492
  299     156     387
  118     166     219
  100     115     190
  459     189     451
   18     498     299
  181     349     195
  494     431     460
  372     137      72
  303      30     490
  260      85     179
  211     132     121
  179     185     291
  241     278     489
  191     353     160
  277     361       2
  220     133     100
  493     405     331
  204     256     236
   42     452     211
    7     424     310
   68     220     458
  291      50     215
   31     260     199
  299     309     100
  394      87     451
  303     345     162
  484     234     111
  112     358     319
  480     278     497
   64      19     196
  421     395     449
  234     339     107
   50     205     427
  256     389     227
  225     140     412
  206     237      65
  461      66       1
  422     372     332
   45     136     249
  109     402      38
  348     485     176
  375     322      46
  179     374       2
  404     450     447
  184      62      86
  155      51     468
  139     291     406
   55     311     101
  164     277     369
  177     156     111
   46     218     290
  421     134     401
  281     191     131
   34     220     494
  342     102     347
  439     150      86
   14     216     118
  264     382      38
  397     315     213
  127     500     282
  112     369     479
  240     203     345
  322      40     286
  327     215     439
  461      10     245
  113      37     158
  424     116     418
   98     142     440
  498     431     247
  236     187     199
  125      32     497
  258     152     239
  254     459      74
  451     222     410
   23      12     234
  467     211      56
  215     373     248
  118     284     472
  177     141     407
  400     423     426
  327     163     284
  127     402     235
  356     134     349
   99      24     380
  152       7     427
  450     336      98
  210     182     290
   82     195      47
  364     376     319
  253      80      59
  239      53     328
  132     398      27
  228     322     243
  197     295      21
  390     165     285
  273     138     372
   91     234      79
   32     355     442
  395       3      56
  109     372     133
  209     168      24
  320     256     435
  311     142     389
  142     470      94
  497     128     214
  256     258     185
  156     132     212
  216      79     118
  387     206     312
  213     259     359
  238     231     222
  425     146     107
  450     366     475
  397     162     246
  249     326     104
   70     356     263
  281     124     376
  112      52     411
  332     460     353
  449     164     399
  247     469     436
  491     413     460
  189     348     107
  143     267     125
  249     433      49
   20     276     344
   14     410     257
  488     107      84
  120     286     293
  153     399     153
  224      17     446
   53     247     119
  411     186     133
  353     429     167
  419     362     193
  109     176      88
  173     421     324
  229     107     393
  454     412      68
  335     215      82
  451     194     426
  216      41     376
  215      57     490
  487     499      10
  155     138      76
  461     380     150
  393     404     276
  464     241      13
  433     401      48
   39     452     342
  216      36     319
   50     477     497
   51     144      43
   29      98     313
   52     320     431
   84     247     169
  294     367     201
   16     329     190
  126     323     367
  375      54     358
  276     225     217
  218      37     305
  465     434     213
  416     440     120
  155     493     454
  464      60     317
  381     228     367
   67     326      72
  231     178     294
   70     326     461
  488     254     439
  221     470     112
  199     229     317
  190     123      65
   80     219     435
   39     166      96
  116     145     377
   91     312     169
  187     274     124
  127     447     347
  179     495     328
  468      86     321
  413     418      20
  386     327     153
   53       4     109
  288     235     402
   97     185     190
   20     366     394
  256      84     314
  203      61     460
  202     360     165
  132     219     304
  247     393     106
   28     412     252
  328      18     412
   96      46      40
  193     196     107
  497     354      96
  404     452     189
  412     213     231
    7     258     439
  349     254     457
  224     349     196
  372      12      87
  355     374     491
  112     227     185
  313     261     401
   19     372     396
  196      68     331
  124      25     358
  193      95      72
    5      95     124
   23     197     143
  350     392     305
  325     486     409
  286     141     389
  380      95      66
  483     396     347
  285     379     471
  421     201      57
   29     143      50
   13     239      76
  298      81     289
  211     311     402
  270     278     143
   26     250      21
  185      94     408
  359     209     268
  354     199      60
   11     486     436
  278     386      54
  100     400     277
  187     165      38
  195       2     357
   52     180     447
  465     397     104
  184     185     262
  405     201     324
  241      64     121
  161      40      35
  308     274      86
  300     169     448
  361      50     353
  188     156     493
   46      60       3
   86       7       7
   90      64     360
  297      47     214
   48     449     273
  431     500     212
  207     399     402
  400      19      94
  479     437     147
  399      60     487
  209      27     263
   86     237     162
  469     389     441
  446     317      83
  142     240     263
  151     497     372
  396     276     360
  246      91     365
  297     254     247
   75     152      93
  349     193     264
  379     261      45
  329     489      72
  317     266     438
  186     123      27
   14     359      58
  238     450     142
  452     134     208
   19     108     217
  154     130      81
  144     385     166
  207     490     477
  223     308     422
   59     495     429
  429      80     299
   26     250     279
  425      47     484
  280      48     201
  450     227      80
  210     136     156
  438     458     354
  493     452     434
  385      36     497
   26     446     493
  354     378     272
   88     462     480
  193      61     315
   55      63     439
  318      28     296
  196     392      95
  338     492     134
  305     235     323
  420       7     485
  195     304     277
   71      39     152
  114     182     118
  327     480     190
   62     171     255
  486     384     436
  171     319     205
   17     369     497
   19     145      36
  350     331     447
  466      77     157
   70     424     265
  334     116     101
  410     138      74
   71     348      62
  500     317     413
  277     280     158
  225     408     372
    9      61     379
  312      29     267
  410     467     144
  244     430     489
   55     121      69
   23     184     140
  425      41     195
  264     418     100
   27     411     202
  421     394       4
  299     151     202
  357     104     241
   86     192      16
  448      66     265
   75     179     485
  222     350     270
  490     293     119
  349     111       3
  354      38      39
  446       7     328
   88     262     186
  343      31      91
  398     261     233
  286     376     369
    8     482     489
  376     261     172
  459      22      73
   73     214     348
  123      20     107
  380     402     205
    3     284      67
  209     243      78
  135      81     312
  407      38      26
  447     353     404
  287     363     355
  489     182     466
  459     124     172
  421     258     120
  205     461     424
  234     467     412
  407     372     164
  443     214     482
   85      39     444
  167      28      16
  334     468     327
  480     478     242
  421       2      15
  448     100      98
  459     437     226
  446      92     326
  390     294     225
   30     403     340
  156      90     125
  324      72     500
  386     336     106
  287     424     448
  360     270     131
  197      60     155
  341     229     209
  290     139     327
   26     198     164
  101     460     320
  238     286     307
  259     444     487
   67      10     314
  383     285     492
   93     205     365
  401     285      56
  267      69     194
  407     360      19
  101     136     369
  414     245     466
   51      98     268
  233     429     255
  300     419     237
   86     257     230
  133     333      56
    6     105     490
  202     331     478
  131     489     463
  137      13     234
  341      53     288
  437     164     459
  349     115     223
    4     456     387
  429     444      37
  276     247     340
  394     476     190
  282     236     370
  225      44     446
  147     437      61
   44     319     161
   52      15      58
   84     484     217
   76     155     134
  264     179     187
  406     229     128
  215     136     243
  252     426     341
  385      91      78
  170     268     492
   84     372     296
  123     373     179
  246     108     280
  329     237     351
  488      38     134
  356     437     203
  213      90     203
  486     462     301
  312     311     386
  327     197     219
  361     239     337
   64     228     180
  491     409     390
  449     179     447
  385      76     222
  251     286     363
  176     363     256
   49     473     487
   97      61      89
  103     238     232
    6     176     302
  236      39     197
  345     443     223
  392     374     279
   27     343     199
  182     453     103
  372       5     341
  206     382       9
  118     438     480
  466     140     295
   63     495     300
  208     221     479
  215     398     299
  481     398     404
  318      41     449
  490      89     263
  245     208     485
  154     266     343
   98     315     311
  383     103     336
  426     322     155
  185     216     302
  329     439     488
  191     498     224
  102       3     350
  132      38     188
   38     437     326
  186     422     427
  361     283     137
  153     330     430
  268     491     230
   54     493     338
  417      89     371
  162     144      28
  409      96     382
  134     286     450
  339     338     112
  177     343      31
   14     190     129
   54     222     342
  253     151      89
  180     402      53
  345     361     127
  113     143      31
  361     354     481
  201     190     334
  359     182      53
  213     249     394
  488     302     237
  406     412     479
  159     117     457
  242     255      97
  138      12     231
  127     297     260
  403     339     242
  206     142     410
  287     181     181
    7     348     374
  232      43     318
  448     152     457
  149     312     140
  304     231      57
  224     198     152
  103      48     352
  281     110     324
  293     195      86
  280     401     148
  216     205     124
   64      81     178
  146     479     469
  494     194     178
  275      64     490
  496     199     441
  186     372     333
  133     362      63
  202     198     452
  253     200     468
   80     289     456
  199     258     353
  254     182     449
  416     113      39
  135      97      85
  494     487     449
  295     331     450
  405     462     424
  203     138     164
  323     306     296
   34      44      22
  149     409     384
  102     359     246
  111     320     119
  261     284     451
  232      32     294
   73      74      28
  151     467     141
  454     480     250
  407     497     323
  275     115     488
  454     182     325
  200      35     245
  237     228      23
  295     304     437
  488      26     332
  392      93     464
  402     129     200
  320     386     470
  154     101     139
  374     267     473
  116     207      29
  306     454      31
  151     110     361
   34     415     444
  178      93      97
  375     108     492
   69     385     392
  428     262     221
  486     135     180
  351     428      18
  469      25     373
  370     385     191
  234     351     285
   24     458     466
  415      87     445
  238      37     338
  205     369     337
  266      16     204
  146     201     129
  316     269      88
  355     164     355
   98     166      41
  255      35     317
  266     433     453
  335     479     453
   64     286     496
  116     349     152
  201     324     247
   47     222      54
  462     152     385
   87     418      24
  221     410     487
   78     425     305
  227     275      90
  363     204     500
   12      77     438
  441     158     145
    4     213     377
  299     275     490
  347     125     131
  199     273     125
  209     380     135
  165     371     103
  342     249      94
  342     369     202
  463     477     285
  105     240     111
  146      79     241
  193     297     115
  309      42     484
  445     425      69
  132     458     429
  292     492     397
  263      15     333
  263      61     395
  444     467      84
  325     113     375
   55     149     404
  370     448     146
  234      71     440
  153     151     215
  303     322     421
  210     461     449
  116     206     350
   62     480     146
  422      95     329
  392     391     179
  384     359      36
  250     115     170
  215      15     310
  160      90      46
  180      15      97
  500     158     486
   71      32      26
  107      36     138
  119     247     451
  418     482     474
  381     352      68
  199     108      33
  301      99     482
  187     330     414
  131      86     432
  425      13      93
   83     156     455
  211      21     215
  118     273     376
   83     291     127
  156     188     133
  348     187     408
  294     177     196
  382     190     269
  296      47     151
  189      49     152
  348     152     238
   18     311     211
  390     148      78
  129     313     474
  365     246      21
  200     339      57
  315      90     191
  400     238     183
  476      64     478
  384     302     161
  137     441     460
  142     387     202
  465     110     439
  131     100     275
  372     360     294
  194     137     196
   55     159      37
  206      58     425
  444     197      39
  244      64     360
   16     182     457
  136     267      48
  352     106     352
  479     451     298
  287     390     267
   73     297     414
  173     365      61
   71     105     242
  239     142     101
  193     331     498
  122     498      68
   78     447     391
  145     306     384
  299      51       9
  155     212     347
   98     408     187
  454     388     368
  161     141     171
    8     358     361
  172     457     490
  335     279     154
  494     313     302
   52     395     495
  477     136      51
   45     200     395
  213     496     330
  205     400     467
  277     247      62
  305     419     335
  195     426     400
  398     456     321
  288     373      55
  247      81     362
  272     267     499
  359     313     353
  217     214     498
  206     489     257
  155     156     292
  388     213     184
  495      11     276
   40     340     393
   17      15     184
  488     268     423
  454      68     449
  286     356     296
  365     270     304
  448      89      64
  194     292     255
  286     402      80
  285     204      77
  331     154      86
  258     133     382
  347     220     265
    5     301     270
  376     120     168
  456     321     252
  426     344     381
  274     275     298
   31     242     322
   63     116     179
  263     254     154
  220      17     337
  107     409     396
  306     208     405
  234     326     259
  396     283     493
  492     184     305
  492      97     120
  354     370     183
  235     143      56
   80     433      86
  255     433      14
  242     127     311
  443     239     468
  407     300      27
  401      99     367
  211     283     225
   52      59     192
  156     151     263
  436     306     356
  385     262     405
  458     360      46
  497     266     452
  333      53     247
  186     123     359
  254     213     196
  450     468     341
  328      10     397
  115     141     389
  336     109     391
  461     398      94
  362     244     287
  105     465     343
  399     174      13
  404      35     332
  119      64      61
  347     487     461
   15     405     223
  180     192      30
   89     157      26
  293     437     500
  283      38     175
  113     405     475
  284     370     172
  352      80      99
  432      82     134
  358     371     201
  220     353     243
  367     437      79
  488     478     332
   19      23     206
  213     371      44
  434     129      22
  275     258      31
  112     352      85
  326     203     389
  298      96     300
